t,x,tf,ts
0.116625,0.501,1.0001259,1.0001026
0.37049374,0.595,1.0001643,0.9999635
0.63510627,0.583,1.2471431,1.1257275
0.6531375,0.845,1.0195101,1.0086308
0.6299469,0.488,1.4897861,1.2635056
0.402425,0.914,1.0000114,1.000063
0.4527625,0.823,1.0000844,1.0000364
0.24553438,0.749,1.0000292,1.0001903
0.6040625,0.608,1.144857,1.0694848
0.68375,0.937,1.0100546,1.0047902
0.55922186,0.394,1.6143498,1.312692
0.9214125,0.069,3.7795525,3.2284548
0.57224375,0.046,3.7082562,2.5689547
0.407025,0.846,1.0000677,1.000039
0.310775,0.378,1.0002865,0.9999894
0.6310625,0.796,1.024785,1.0112364
0.3354906,0.565,1.0002208,0.99996775
0.65115,0.739,1.0655739,1.0312308
0.55013126,0.26,2.299813,1.7176232
0.8180219,0.017,3.933573,3.141486
0.5514219,0.446,1.3873007,1.1869444
0.23411874,0.417,1.000078,1.000052
0.90178436,0.208,3.297403,2.8398526
0.8153656,0.532,1.8372207,1.5440112
0.181075,0.271,0.999979,0.99998826
0.06855938,0.124,1.0001427,0.99998134
0.5350594,0.745,1.0063154,1.0029104
0.0801125,0.106,1.0002034,1.000037
0.63551563,0.58,1.2542865,1.1296768
0.5329125,0.21,2.5610583,1.8568078
0.07905,0.981,0.9999941,1.0001519
0.66690624,0.074,3.6204689,2.765194
0.0134125,0.107,1.0000659,0.9998835
0.55231875,0.446,1.3902113,1.1886894
0.71949065,0.099,3.544419,2.8216417
0.5242281,0.77,1.0029851,1.0014048
0.0401625,0.719,1.0000767,1.0001117
0.6440656,0.849,1.0157707,1.0068651
0.60600626,0.344,2.0262604,1.5914409
0.9378875,0.145,3.5478852,3.0861626
0.85875314,0.834,1.1928358,1.1106645
0.6500469,0.152,3.195638,2.4770267
0.936425,0.612,1.8457402,1.5760256
0.462175,0.831,1.0001005,1.0000447
0.31376562,0.848,1.0000547,1.0001711
0.018675,0.246,1.0000386,0.9998395
0.6947625,0.235,2.8501253,2.2764993
0.1468,0.792,1.0000243,1.0001849
0.2529531,0.673,1.0000799,1.0001627
0.8600063,0.458,2.2277265,1.8636332
0.38361874,0.366,1.0665202,1.0207853
0.010696875,0.283,1.000048,0.9998502
0.56920314,0.497,1.2902071,1.1401215
0.6416375,0.739,1.0576713,1.0272248
0.78463435,0.765,1.1895657,1.1032636
0.55492187,0.387,1.6289861,1.3190125
0.65299064,0.102,3.4636097,2.6545987
0.76895624,0.675,1.3204381,1.1813549
0.61945,0.689,1.0743194,1.0350931
0.89658123,0.109,3.637345,3.115087
0.25299376,0.381,1.000127,1.0000077
0.59901875,0.845,1.0066622,1.0027357
0.65942186,0.18,3.063238,2.396558
0.17710938,0.864,0.9999642,1.000209
0.040346876,0.423,1.0000908,1.0000262
0.43192813,0.075,3.3123603,1.954944
0.16816875,0.835,0.9999843,1.0002011
0.5691875,0.244,2.4652033,1.8482656
0.892275,0.947,1.115421,1.074125
0.09441563,0.974,0.99998677,1.0001662
0.7896625,0.043,3.8250008,3.0712125
0.40904376,0.849,1.000062,1.0000372
0.8986781,0.302,2.9365098,2.504677
0.117303126,0.149,1.0001312,0.9999966
0.78305626,0.466,2.0052273,1.6613883
0.4202875,0.291,1.4721272,1.1726938
0.46014687,0.755,1.0003839,1.0002065
0.4506625,0.79,1.000149,1.0000695
0.9084219,0.789,1.3351779,1.204406
0.13502812,0.4,1.0000659,1.0000584
0.001734375,0.221,1.0000474,0.999781
0.30320936,0.394,1.0001723,0.9999316
0.14863124,0.748,1.0000477,1.0001781
0.41049686,0.01,3.9019434,1.9848443
0.82205623,0.866,1.1172391,1.0644752
0.41782188,0.877,1.0000218,1.0000314
0.92465,0.322,2.902015,2.485476
0.13459063,0.169,1.0000845,0.9999837
0.42455938,0.661,1.0004678,1.0002055
0.21728438,0.207,1.0000277,0.9999164
0.30160937,0.829,1.0000517,1.0001775
0.70040625,0.166,3.2045588,2.5593674
0.6633406,0.554,1.3811322,1.2055618
0.09667812,0.99,0.9999846,1.000169
0.33170626,0.642,1.0002358,1.0000384
0.10640625,0.193,1.0000584,0.9999655
0.9426719,0.472,2.3564851,1.9984449
0.566575,0.483,1.3207425,1.1555227
0.17331874,0.446,1.0000573,1.0000826
0.67614686,0.926,1.0100602,1.004593
0.41363126,0.651,1.0003334,1.0001223
0.0792,0.745,1.0000843,1.0001416
0.24260938,0.589,1.000096,1.000135
0.6792375,0.714,1.1169244,1.0582548
0.52716565,0.773,1.003108,1.0014535
0.12213125,0.647,1.0001138,1.0001472
0.8457469,0.54,1.8827729,1.5856303
0.33583438,0.773,1.0001552,1.0001141
0.57374686,0.85,1.0033284,1.001292
0.24032812,0.336,1.0000838,0.99999183
0.0406875,0.075,1.0001829,1.0000328
0.30120626,0.248,1.0143534,1.0026441
0.26799062,0.019,3.1953013,1.0582994
0.51862186,0.805,1.0013831,1.0006338
0.8557219,0.503,2.0427313,1.7126026
0.5076531,0.673,1.0100353,1.0043881
0.45090938,0.207,2.2351663,1.5377077
0.88874376,0.998,1.0935392,1.0641471
0.177925,0.599,1.0000808,1.0001471
0.8084375,0.167,3.3452938,2.7990086
0.66859686,0.427,1.8424227,1.5013642
0.28730625,0.054,2.7012165,1.1349669
0.08908125,0.213,1.0000411,0.9999501
0.7810406,0.737,1.2264632,1.1249392
0.453275,0.875,0.99999034,0.9999985
0.77734065,0.597,1.5331537,1.3203024
0.7636281,0.08,3.6611774,2.958608
0.8892844,0.227,3.2116206,2.7530284
0.6725906,0.294,2.4932456,1.9765118
0.4329219,0.681,1.0004624,1.000219
0.48665,0.629,1.0119281,1.0049223
0.30090937,0.043,3.1978831,1.2510179
0.6652656,0.564,1.3593993,1.1930422
0.47977188,0.029,3.767955,2.274799
0.38640624,0.31,1.2041178,1.064254
0.16419062,0.918,0.9999506,1.0002108
0.5518406,0.361,1.7387474,1.3796704
0.25466874,0.569,1.0001205,1.0001175
0.141025,0.138,1.0001417,1.0000076
0.6875375,0.311,2.4473004,1.9531739
0.15225625,0.874,0.9999769,1.0001991
0.9000844,0.072,3.7614987,3.1950285
0.6688719,0.521,1.492148,1.2736834
0.11220937,0.249,1.0000206,0.99997616
0.565575,0.841,1.0030955,1.0012323
0.68085,0.763,1.0739183,1.0357764
0.04276875,0.144,1.0000743,0.9999013
0.025271876,0.888,1.0000105,1.000096
0.7787625,0.272,2.8463275,2.3483653
0.17343125,0.637,1.0000759,1.0001587
0.86275935,0.85,1.1775794,1.1021998
0.29775,0.716,1.0001367,1.0001404
0.59409064,0.414,1.6540532,1.3502529
0.45967188,0.892,0.9999625,0.9999857
0.22947812,0.404,1.0000658,1.0000476
0.28965625,0.554,1.0002087,1.000063
0.46154374,0.112,3.0649467,1.9627773
0.58189374,0.537,1.227461,1.1095625
0.95037186,0.665,1.712529,1.4763486
0.0266,0.949,1.0000015,1.0000945
0.3230219,0.459,1.0001832,0.9999357
0.7609094,0.976,1.0248418,1.0151118
0.95676875,0.142,3.571244,3.120854
0.55350626,0.965,1.0000751,0.9998457
0.30244687,0.41,1.00018,0.99993306
0.49088436,0.046,3.6444297,2.2882135
0.5259906,0.997,0.9998356,0.99980515
0.223725,0.745,1.0000174,1.0001935
0.14689687,0.741,1.0000526,1.0001761
0.1120125,0.737,1.0000793,1.0001593
0.8693594,0.797,1.2613118,1.1532065
0.47689375,0.266,1.9428635,1.4302408
0.5468969,0.359,1.7288986,1.3712622
0.34322187,0.181,1.6257566,1.1489679
0.55994064,0.112,3.2780168,2.3457139
0.56240624,0.704,1.0233142,1.0105578
0.02833125,0.271,1.0000368,0.99988085
0.3188375,0.632,1.0002304,1.0000583
0.41544375,0.077,3.2519577,1.8665771
0.6581531,0.227,2.8097975,2.204348
0.27649376,0.384,1.0001813,0.9999644
0.54109687,0.174,2.8283107,2.037154
0.75570935,0.994,1.0216147,1.0134691
0.5449875,0.427,1.4311575,1.2081007
0.027834374,0.49,1.0000957,1.0000496
0.5166063,0.272,2.0904126,1.5531079
0.64874065,0.488,1.5447997,1.3015013
0.9167719,0.111,3.643229,3.139741
0.7149125,0.3,2.5728817,2.072767
0.696375,0.794,1.0650239,1.0313609
0.17091875,0.39,1.0000293,1.0000535
0.057171874,0.396,1.0000889,1.0000263
0.5343813,0.651,1.0280983,1.0122913
0.5285781,0.065,3.5454917,2.3831685
0.7196281,0.486,1.7550983,1.4592144
0.9439,0.825,1.3248792,1.2024051
0.11965937,0.467,1.0001125,1.0000892
0.1571875,0.122,1.0001483,1.0000141
0.23894063,0.133,0.9999212,0.99973553
0.9250875,0.932,1.1583635,1.1022179
0.13610938,0.764,1.0000486,1.0001751
0.94491875,0.846,1.2909389,1.1812111
0.30619374,0.858,1.0000349,1.0001812
0.28050312,0.354,1.0001591,0.99993217
0.4718125,0.862,1.0000547,1.0000174
0.140925,0.899,0.9999752,1.0001955
0.6947125,0.21,2.9761841,2.3760726
0.514775,0.543,1.087968,1.0373873
0.055075,0.325,1.0000528,0.9999721
0.59326565,0.096,3.4257865,2.5054028
0.7367344,0.775,1.1184477,1.0606817
0.9484,0.577,1.9880303,1.691177
0.09644063,0.885,1.000011,1.0001633
0.0821,0.542,1.00014,1.0001078
0.45751563,0.677,1.0015281,1.0007309
0.8165563,0.017,3.933396,3.1392047
0.85530937,0.411,2.407457,2.0126743
0.77720624,0.758,1.1892037,1.1026379
0.85188437,0.87,1.1431218,1.0815784
0.750375,0.688,1.261142,1.1436001
0.36418438,0.571,1.0001719,0.99995977
0.59685314,0.188,2.8847425,2.1736035
0.6864687,0.587,1.3506148,1.1907316
0.03018125,0.733,1.0000621,1.0001035
0.27788436,0.327,1.0001336,0.9999174
0.5590875,0.08,3.4815295,2.4457703
0.8021156,0.322,2.670752,2.2128813
0.93990624,0.312,2.964844,2.5516665
0.8759594,0.619,1.6911368,1.4482529
0.27672812,0.357,1.0001644,0.9999414
0.49864063,0.293,1.8789074,1.4187819
0.7173906,0.071,3.6707547,2.885814
0.61328125,0.083,3.5240953,2.6020951
0.49860314,0.062,3.5320048,2.2804136
0.76493126,0.303,2.6757185,2.1933868
0.24549063,0.129,1.0005531,0.9997135
0.39918125,0.076,3.2142217,1.7842749
0.59821564,0.374,1.8494594,1.4723502
0.49833438,0.785,1.0009736,1.0004846
0.5529969,0.944,1.0002215,0.9999102
0.08476875,0.057,1.0003569,1.0001961
0.6500406,0.8,1.0322703,1.0147922
0.9447625,0.887,1.230628,1.1452138
0.829675,0.608,1.6207446,1.3895955
0.25356874,0.487,1.0001299,1.0000752
0.28371564,0.587,1.0001822,1.0000933
0.5638375,0.215,2.6286213,1.9488492
0.033459377,0.315,1.0000477,0.99992955
0.18908438,0.364,1.0000094,1.000038
0.886275,0.092,3.688445,3.1374376
0.43650624,0.024,3.7828543,2.0963848
0.2654406,0.139,1.018536,1.0012618
0.92411876,0.522,2.129469,1.8010153
0.4762375,0.439,1.1767142,1.0719247
0.470425,0.721,1.0010734,1.0005559
0.011178125,0.13,1.0000467,0.9998402
0.6895969,0.801,1.0557003,1.0265313
0.9089281,0.527,2.0771883,1.7543107
0.7370531,0.208,3.063605,2.4932828
0.6487031,0.335,2.2127147,1.7498454
0.1155625,0.203,1.0000452,0.99996954
0.4904125,0.799,1.0005821,1.000288
0.92153126,0.508,2.1754122,1.8384601
0.865825,0.176,3.3747046,2.8788502
0.035390627,0.501,1.0001053,1.000063
0.6383875,0.138,3.2523324,2.4954069
0.9590688,0.603,1.9238113,1.6418566
0.42889062,0.24,1.8513234,1.3329474
0.40905938,0.065,3.3544085,1.870893
0.27925625,0.72,1.0000968,1.0001613
0.4333375,0.633,1.0013517,1.0005913
0.048753124,0.865,1.0000266,1.0001214
0.64028126,0.331,2.2068484,1.739622
0.9168375,0.619,1.7809222,1.5225543
0.8045344,0.485,1.9855576,1.6531725
0.72080314,0.792,1.0870293,1.043264
0.6050875,0.855,1.0065802,1.0026599
0.77367187,0.534,1.7253,1.452582
0.22660938,0.502,1.0000808,1.0001022
0.62539375,0.263,2.5272956,1.9571754
0.6962094,0.476,1.7267581,1.4327296
0.044015624,0.961,1.0000031,1.0001146
0.93242186,0.202,3.3528275,2.9119008
0.79747814,0.787,1.1768064,1.0965227
0.43811563,0.105,3.055791,1.8806992
0.55730623,0.177,2.8528962,2.0836484
0.36495313,0.212,1.5821285,1.1638638
0.56242186,0.537,1.1846423,1.085973
0.33391875,0.282,1.0551376,1.0128536
0.13295938,0.566,1.0001206,1.000128
0.770025,0.804,1.1247398,1.0653704
0.6736594,0.073,3.6306634,2.783684
0.46282187,0.12,3.0020869,1.9378635
0.08745938,0.12,1.0001812,1.0000168
0.6680656,0.147,3.250374,2.5444772
0.1973875,0.188,1.0000186,0.99993783
0.11265,0.226,1.0000287,0.9999699
0.004853125,0.414,1.0000665,0.9999637
0.86184686,0.119,3.5790195,3.036812
0.087615624,0.609,1.0001352,1.0001266
0.08723438,0.431,1.0001106,1.0000653
0.45461875,0.172,2.5380938,1.6917938
0.5119344,0.144,2.9563591,2.048602
0.10414375,0.029,1.000428,1.000327
0.25235936,0.539,1.0001217,1.0001045
0.69981873,0.727,1.1274801,1.0645247
0.7965937,0.931,1.0541977,1.0307093
0.37490624,0.044,3.4998214,1.7376227
0.17373125,0.985,0.9999373,1.0002232
0.39490312,0.521,1.0028421,1.0010028
0.14262187,0.391,1.000054,1.000054
0.76806873,0.148,3.3776495,2.7782562
0.41625938,0.94,0.9999672,1.0000424
0.90414685,0.456,2.3354104,1.96848
0.92990315,0.644,1.7320127,1.4877279
0.89979374,0.743,1.4138422,1.2555579
0.1538125,0.367,1.0000292,1.0000414
0.57053435,0.074,3.5324624,2.4992497
0.40214062,0.283,1.4065347,1.1378077
0.939975,0.919,1.1870308,1.1203332
0.14470312,0.337,1.0000205,1.000025
0.38745314,0.574,1.0004463,1.0001239
0.8137406,0.897,1.0852839,1.0471001
0.01845625,0.536,1.0000855,1.000058
0.0829125,0.158,1.0001006,0.99995965
0.41555938,0.136,2.674329,1.6498948
0.52985936,0.679,1.016384,1.0072433
0.20763125,0.926,0.99993086,1.0002266
0.35505313,0.436,1.002351,1.0007362
0.51678437,0.904,1.0001532,0.9999858
0.14548124,0.75,1.0000488,1.000177
0.70649064,0.173,3.179959,2.5489516
0.06369375,0.446,1.0001132,1.0000608
0.7983062,0.618,1.5209762,1.3153825
0.20376563,0.034,0.9996477,1.0000712
0.45729062,0.672,1.0016829,1.0007932
0.39715937,0.469,1.0116583,1.0038536
0.23259374,0.681,1.0000538,1.0001736
0.78549373,0.315,2.6661627,2.198797
0.6128,0.773,1.024084,1.010979
0.20356563,0.534,1.0000727,1.0001227
0.28675938,0.87,1.0,1.0001997
0.29995626,0.21,1.0501045,1.0080038
0.63929373,0.66,1.1281377,1.0627474
0.80570626,0.973,1.0445294,1.0279946
0.68271565,0.695,1.1439657,1.0728542
0.1807125,0.691,1.000052,1.0001755
0.11076875,0.343,1.0000513,1.0000241
0.042096876,0.602,1.0001096,1.0000995
0.37247813,0.934,1.0000219,1.0001179
0.48523438,0.026,3.7946765,2.3005347
0.7555938,0.009,3.9603944,3.0404274
0.17989062,0.205,1.0000044,0.999962
0.8109281,0.984,1.0451399,1.0290606
0.4165625,0.096,3.0693376,1.8070561
0.58005625,0.383,1.7412899,1.396182
0.5880375,0.402,1.6844342,1.365879
0.65613127,0.713,1.0915529,1.0444568
0.14238438,0.715,1.0000696,1.0001692
0.0826125,0.478,1.0001291,1.0000852
0.6142188,0.961,1.0014372,1.0003881
0.007234375,0.472,1.0000718,1.0000105
0.0112125,0.524,1.000076,1.0000437
0.5488875,0.492,1.2488785,1.1159868
0.83115625,0.222,3.1511643,2.6551194
0.43145314,0.501,1.0231026,1.0081968
0.50698125,0.501,1.1321046,1.0561566
0.32052186,0.361,1.0014036,1.00036
0.7457906,0.929,1.0298411,1.0157686
0.77374375,0.745,1.2031882,1.1106635
0.7749719,0.337,2.5429227,2.088431
0.532525,0.152,2.9544084,2.0953953
0.8494281,0.403,2.4273205,2.0272422
0.71049064,0.539,1.5454223,1.3161134
0.20716563,0.984,0.9999276,1.0002341
0.27477187,0.526,1.0001792,1.0000706
0.39777812,0.671,1.0001475,0.9999999
0.82189685,0.785,1.212168,1.1190919
0.46600625,0.218,2.2278774,1.5594552
0.08405937,0.084,1.0002702,1.0001029
0.9271125,0.192,3.381751,2.9343078
0.4805625,0.478,1.1144211,1.0462741
0.38922814,0.935,1.0000097,1.0000905
0.94518125,0.281,3.087744,2.6708353
0.3002375,0.499,1.0002332,0.9999996
0.63425314,0.315,2.2713177,1.7809364
0.6036125,0.905,1.002862,1.0009443
0.14617813,0.667,1.0000882,1.0001599
0.07459375,0.63,1.0001279,1.0001248
0.36915937,0.138,2.3535104,1.3988801
0.19519062,0.599,1.0000719,1.0001487
0.83955,0.852,1.1489832,1.0835614
0.7930625,0.921,1.0568328,1.0314932
0.3791,0.512,1.0013793,1.0004642
0.40153125,0.248,1.6108446,1.2098962
0.3622125,0.404,1.0097306,1.002916
0.12386563,0.035,1.0003387,1.0003083
0.5811125,0.659,1.0601261,1.0275152
0.38767812,0.811,1.0001221,1.0000517
0.535475,0.549,1.1136979,1.0501212
0.5466375,0.524,1.1752869,1.0798409
0.9505406,0.5,2.2680964,1.9245051
0.01514375,0.795,1.0000255,1.0000882
0.5953125,0.329,2.067206,1.6107472
0.8643563,0.298,2.8938339,2.4466865
0.41940936,0.151,2.5508075,1.6102484
0.63015,0.035,3.8037522,2.7487206
0.79314685,0.164,3.3395357,2.777948
0.27610624,0.117,1.1552721,1.0127193
0.109984376,0.221,1.0000323,0.99996763
0.10676563,0.092,1.0002733,1.000101
0.5330281,0.732,1.0074229,1.003404
0.39359376,0.895,1.0000397,1.0000733
0.59920627,0.864,1.0050131,1.0019472
0.7412219,0.644,1.3336079,1.186765
0.66522187,0.752,1.0684048,1.0327928
0.10528438,0.223,1.0000324,0.9999652
0.5170063,0.896,1.0002096,1.0000128
0.8541344,0.564,1.8191104,1.5392853
0.52845937,0.706,1.0101422,1.0045732
0.62390625,0.631,1.1437762,1.0700672
0.9355375,0.318,2.935199,2.5216732
0.8344844,0.951,1.0686487,1.0421901
0.20846562,0.145,1.0000421,0.9998949
0.6415625,0.595,1.2361021,1.1203196
0.070515625,0.874,1.000025,1.0001415
0.2574375,0.004,3.1918414,1.0148371
0.16859688,0.509,1.0000829,1.0001115
0.25733438,0.93,0.99994385,1.000225
0.36251876,0.951,1.0000131,1.0001371
0.50848436,0.053,3.6092353,2.3397725
0.5244344,0.032,3.7715845,2.4368055
0.45566562,0.187,2.4199133,1.6361966
0.10680938,0.723,1.0000892,1.0001546
0.8208125,0.213,3.173178,2.6657221
0.7665656,0.0,4.000195,3.0614164
0.26559687,0.245,1.0000871,0.99987555
0.7145406,0.425,1.9879522,1.622988
0.21809688,0.077,0.99978906,0.9998538
0.8954688,0.524,2.0575535,1.7350055
0.5458594,0.541,1.1442606,1.0650458
0.122959375,0.308,1.0000248,1.0000074
0.64118123,0.506,1.4633826,1.2503401
0.6700375,0.51,1.5309219,1.2980504
0.7255719,0.029,3.8658469,2.9703877
0.1515625,0.019,0.9999522,1.0003151
0.7622031,0.697,1.2649367,1.1467772
0.52994376,0.214,2.5239,1.8291092
0.55675936,0.39,1.6226436,1.3162766
0.8253375,0.046,3.8248763,3.1254597
0.3798375,0.548,1.0005354,1.0001488
0.51942813,0.892,1.0002657,1.0000334
0.2779625,0.386,1.0001835,0.9999626
0.38146874,0.083,3.072192,1.662526
0.6675063,0.524,1.4790518,1.2653352
0.7470281,0.7,1.2340806,1.127265
0.46216875,0.691,1.0013889,1.0006838
0.33949062,0.133,2.1214173,1.2545911
0.7821125,0.925,1.0486549,1.0267787
0.8672375,0.416,2.413616,2.022549
0.1802625,0.164,1.0000477,0.9999569
0.2217125,0.445,1.0000634,1.0000749
0.19020313,0.356,1.0000054,1.0000334
0.31071562,0.163,1.3624887,1.0605956
0.06028125,0.189,1.0000498,0.9999098
0.42715937,0.687,1.0003142,1.0001372
0.7531844,0.316,2.5885894,2.1127806
0.92592186,0.947,1.1469215,1.0969579
0.37318438,0.061,3.2964723,1.683059
0.8535563,0.094,3.6628177,3.0833824
0.36163437,0.023,3.7244394,1.6971785
0.65344375,0.686,1.116104,1.0570427
0.43732187,0.063,3.4327285,2.0167136
0.73300314,0.326,2.4925206,2.020985
0.2664875,0.041,2.07107,1.0308307
0.20898438,0.184,1.0000278,0.9999151
0.44810626,0.261,1.8198766,1.3408905
0.25153124,0.813,0.9999954,1.0002044
0.31704062,0.811,1.000092,1.0001556
0.56819373,0.156,3.014166,2.2073188
0.8040625,0.9,1.0760065,1.0415779
0.88147813,0.494,2.1375096,1.7961427
0.5498969,0.277,2.1948247,1.6515698
0.80731565,0.407,2.3119576,1.9132764
0.31014687,0.461,1.0002071,0.9999471
0.50140625,0.88,1.0001619,1.0000287
0.5875437,0.884,1.0027252,1.0009266
0.037640624,0.051,1.0002396,1.000087
0.0218125,0.194,1.000038,0.9998266
0.24184063,0.182,0.99997354,0.9998154
0.017653124,0.195,1.0000381,0.9998165
0.4207375,0.355,1.2101346,1.074964
0.93933123,0.178,3.4410417,2.9961398
0.7218781,0.548,1.5462806,1.3189862
0.56850314,0.748,1.0139463,1.0063525
0.58133125,0.808,1.0076771,1.0033507
0.44383124,0.352,1.316636,1.1223984
0.94245,0.976,1.1455765,1.1013297
0.6125344,0.519,1.3468082,1.1776849
0.00675,0.544,1.0000682,1.0000457
0.7873719,0.687,1.3296335,1.1888322
0.40587813,0.101,2.9793606,1.7333828
0.654125,0.177,3.0692286,2.393222
0.16095312,0.452,1.0000701,1.0000851
0.8864781,0.603,1.7646434,1.5047318
0.8541125,0.719,1.3838584,1.2304819
0.9250563,0.821,1.3035429,1.186184
0.4237125,0.221,1.963075,1.3727372
0.5861,0.708,1.0349039,1.0159829
0.62273127,0.53,1.3435719,1.1775413
0.59672815,0.452,1.5133474,1.2685001
0.13555312,0.5,1.000111,1.0001047
0.7187469,0.593,1.4088838,1.230628
0.47897813,0.752,1.0008473,1.0004472
0.55985314,0.154,3.0078323,2.1863766
0.09914687,0.768,1.0000693,1.000156
0.2996531,0.523,1.0002334,1.0000199
0.60297185,0.837,1.0081869,1.0034429
0.816925,0.427,2.2510743,1.8674098
0.29125938,0.813,1.0000478,1.0001819
0.7207969,0.148,3.3196218,2.6729176
0.5872969,0.92,1.001413,1.0003388
0.6143938,0.267,2.472431,1.906071
0.59961563,0.997,1.0006107,1.0000261
0.73625,0.776,1.1169062,1.059819
0.44001874,0.592,1.0046606,1.0018208
0.8668344,0.725,1.3939016,1.2385007
0.7149562,0.353,2.31683,1.8707082
0.14266875,0.044,1.0002251,1.0002494
0.65239376,0.505,1.4980724,1.2737309
0.7010594,0.376,2.1693952,1.7505141
0.37580937,0.398,1.0235162,1.0071596
0.1325,0.274,1.0000079,0.99999195
0.68050313,0.678,1.1638021,1.0835254
0.8852969,0.9,1.1474906,1.0885626
0.4568875,0.154,2.6976368,1.7751776
0.29314688,0.966,0.99996626,1.0002139
0.14428437,0.036,1.00018,1.0002764
0.49571875,0.031,3.7622101,2.3339128
0.007971875,0.923,0.99999565,1.0000728
0.7449719,0.382,2.2632902,1.8454367
0.88399065,0.743,1.3858583,1.2350186
0.17524375,0.183,1.0000287,0.9999618
0.11985,0.556,1.0001305,1.0001223
0.5142437,0.473,1.2027413,1.0888399
0.18688124,0.081,1.0000603,1.0000141
0.93946874,0.864,1.2557127,1.15888
0.8439,0.737,1.3285805,1.1934323
0.5612781,0.096,3.38233,2.404115
0.52629685,0.9,1.0002837,1.0000212
0.12844375,0.464,1.0001048,1.0000887
0.59508127,0.207,2.7667081,2.0892801
0.042353123,0.278,1.0000358,0.9999145
0.4269375,0.686,1.0003169,1.0001383
0.34344375,0.963,1.0000037,1.0001655
0.46106562,0.726,1.000668,1.0003551
0.12359688,0.842,1.0000144,1.0001788
0.3924,0.627,1.000197,1.0000172
0.37127814,0.067,3.218273,1.6541086
0.34205624,0.328,1.0244117,1.0062674
0.84204376,0.457,2.1892092,1.8260971
0.5094594,0.997,0.9998057,0.99983376
0.09876875,0.631,1.0001285,1.0001355
0.48235,0.116,3.0886748,2.0379062
0.22773124,0.265,1.0000426,0.99995065
0.9486281,0.177,3.452834,3.0134256
0.8675156,0.729,1.3864646,1.2336345
0.82440627,0.391,2.4206798,2.011011
0.6729531,0.39,2.0206058,1.6272439
0.19958125,0.48,1.000061,1.000098
0.66845936,0.405,1.9383978,1.5673006
0.24444687,0.334,1.0000961,0.99998456
0.084696874,0.8,1.0000565,1.0001494
0.86539686,0.346,2.6981518,2.2708793
0.005396875,0.158,1.0000377,0.99979603
0.071553126,0.481,1.0001273,1.0000815
0.3511344,0.908,1.0000415,1.0001428
0.18615624,0.291,0.9999816,0.99999756
0.13534687,0.222,1.0000191,0.99997586
0.36915624,0.491,1.0012683,1.0004077
0.33434376,0.294,1.0404284,1.0095721
0.44391564,0.913,0.9999426,0.99999446
0.74827814,0.668,1.296185,1.164573
0.7518625,0.179,3.2203467,2.6363096
0.1232125,0.005,1.0002255,1.0003976
0.36686876,0.267,1.2632874,1.07501
0.48030624,0.136,2.9258792,1.9511085
0.471825,0.955,0.99985325,0.999934
0.6363969,0.442,1.6791296,1.3817029
0.37335938,0.865,1.0000834,1.0000963
0.87534064,0.727,1.4049505,1.2468079
0.2898,0.422,1.0002053,0.9999643
0.8382813,0.248,3.0553312,2.5755742
0.2904125,0.758,1.0000898,1.0001651
0.24975,0.009,1.9141448,0.9964637
0.029246874,0.946,1.0000031,1.0000979
0.58645,0.305,2.1666532,1.6689681
0.2883469,0.035,3.2411082,1.1757405
0.6647,0.155,3.203725,2.5062938
0.89362186,0.835,1.2366841,1.1407168
0.4433,0.903,0.99995553,0.9999972
